date,division,rain_sum
2014-09-23,Passara,0.3
2014-09-24,Passara,2.1
2014-09-25,Passara,4.3
2014-09-26,Passara,6.3
2014-09-27,Passara,22.2
2014-09-28,Passara,3.6
2014-09-29,Passara,5.6
2014-09-30,Passara,14.9
2014-10-01,Passara,8.6
2014-10-02,Passara,16.1
2014-10-03,Passara,20.6
2014-10-04,Passara,13.1
2014-10-05,Passara,10.5
2014-10-06,Passara,7.2
2014-10-07,Passara,13.8
2014-10-08,Passara,18.8
2014-10-09,Passara,25.8
2014-10-10,Passara,9.1
2014-10-11,Passara,0.0
2014-10-12,Passara,1.1
2014-10-13,Passara,0.4
2014-10-14,Passara,9.3
2014-10-15,Passara,8.5
2014-10-16,Passara,21.4
2014-10-17,Passara,16.6
2014-10-18,Passara,24.5
2014-10-19,Passara,35.7
2014-10-20,Passara,21.0
2014-10-21,Passara,19.7
2014-10-22,Passara,4.7
2014-10-23,Passara,21.5
2014-10-24,Passara,7.0
2014-10-25,Passara,7.2
2014-10-26,Passara,5.9
2014-10-27,Passara,9.2
2014-10-28,Passara,16.3
2014-10-29,Passara,4.0
2014-10-30,Passara,8.3
2014-10-31,Passara,12.4
2014-11-01,Passara,9.3
2014-11-02,Passara,12.2
2014-11-03,Passara,18.9
2014-11-04,Passara,26.6
2014-11-05,Passara,7.7
2014-11-06,Passara,0.0
2014-11-07,Passara,0.0
2014-11-08,Passara,0.1
2014-11-09,Passara,0.6
2014-11-10,Passara,1.5
2014-11-11,Passara,3.9
2014-11-12,Passara,7.0
2014-11-13,Passara,16.2
2014-11-14,Passara,6.8
2014-11-15,Passara,4.9
2014-11-16,Passara,7.0
2014-11-17,Passara,1.4
2014-11-18,Passara,7.6
2014-11-19,Passara,30.5
2014-11-20,Passara,20.3
2014-11-21,Passara,14.8
2014-11-22,Passara,63.6
2014-11-23,Passara,155.2
2014-11-24,Passara,6.5
2014-11-25,Passara,58.6
2014-11-26,Passara,15.9
2014-11-27,Passara,11.8
2014-11-28,Passara,21.8
2014-11-29,Passara,23.7
2014-11-30,Passara,2.5
2014-12-01,Passara,5.4
2014-12-02,Passara,9.0
2014-12-03,Passara,9.4
2014-12-04,Passara,0.0
2014-12-05,Passara,2.7
2014-12-06,Passara,10.2
2014-12-07,Passara,7.6
2014-12-08,Passara,16.7
2014-12-09,Passara,12.5
2014-12-10,Passara,7.6
2014-12-11,Passara,7.1
2014-12-12,Passara,9.4
2014-12-13,Passara,6.6
2014-12-14,Passara,1.6
2014-12-15,Passara,4.7
2014-12-16,Passara,3.2
2014-12-17,Passara,60.3
2014-12-18,Passara,25.8
2014-12-19,Passara,19.5
2014-12-20,Passara,194.6
2014-12-21,Passara,5.0
2014-12-22,Passara,66.4
2014-12-23,Passara,82.2
2014-12-24,Passara,46.7
2014-12-25,Passara,74.6
2014-12-26,Passara,65.4
2014-12-27,Passara,4.3
2014-12-28,Passara,14.3
2014-12-29,Passara,0.7
2014-12-30,Passara,17.6
2014-12-31,Passara,2.1
2014-07-01,Meegahakiula,0.0
2014-07-02,Meegahakiula,0.3
2014-07-03,Meegahakiula,0.0
2014-07-04,Meegahakiula,0.0
2014-07-05,Meegahakiula,0.2
2014-07-06,Meegahakiula,0.0
2014-07-07,Meegahakiula,0.0
2014-07-08,Meegahakiula,0.4
2014-07-09,Meegahakiula,0.0
2014-07-10,Meegahakiula,1.0
2014-07-11,Meegahakiula,0.0
2014-07-12,Meegahakiula,0.0
2014-07-13,Meegahakiula,0.0
2014-07-14,Meegahakiula,0.0
2014-07-15,Meegahakiula,0.0
2014-07-16,Meegahakiula,0.0
2014-07-17,Meegahakiula,0.0
2014-07-18,Meegahakiula,0.1
2014-07-19,Meegahakiula,0.0
2014-07-20,Meegahakiula,0.0
2014-07-21,Meegahakiula,0.0
2014-07-22,Meegahakiula,0.5
2014-07-23,Meegahakiula,0.0
2014-07-24,Meegahakiula,0.8
2014-07-25,Meegahakiula,0.0
2014-07-26,Meegahakiula,0.0
2014-07-27,Meegahakiula,0.0
2014-07-28,Meegahakiula,0.3
2014-07-29,Meegahakiula,0.0
2014-07-30,Meegahakiula,0.0
2014-07-31,Meegahakiula,0.0
2014-08-01,Meegahakiula,0.1
2014-08-02,Meegahakiula,0.0
2014-08-03,Meegahakiula,1.5
2014-08-04,Meegahakiula,0.0
2014-08-05,Meegahakiula,0.7
2014-08-06,Meegahakiula,0.6
2014-08-07,Meegahakiula,0.0
2014-08-08,Meegahakiula,0.4
2014-08-09,Meegahakiula,0.0
2014-08-10,Meegahakiula,0.1
2014-08-11,Meegahakiula,2.9
2014-08-12,Meegahakiula,0.0
2014-08-13,Meegahakiula,0.0
2014-08-14,Meegahakiula,0.4
2014-08-15,Meegahakiula,1.3
2014-08-16,Meegahakiula,0.5
2014-08-17,Meegahakiula,7.3
2014-08-18,Meegahakiula,9.9
2014-08-19,Meegahakiula,26.4
2014-08-20,Meegahakiula,19.6
2014-08-21,Meegahakiula,13.4
2014-08-22,Meegahakiula,17.2
2014-08-23,Meegahakiula,4.0
2014-08-24,Meegahakiula,9.7
2014-08-25,Meegahakiula,6.1
2014-08-26,Meegahakiula,0.0
2014-08-27,Meegahakiula,0.0
2014-08-28,Meegahakiula,0.0
2014-08-29,Meegahakiula,0.0
2014-08-30,Meegahakiula,0.0
2014-08-31,Meegahakiula,0.0
2014-09-01,Meegahakiula,0.3
2014-09-02,Meegahakiula,3.2
2014-09-03,Meegahakiula,12.4
2014-09-04,Meegahakiula,6.5
2014-09-05,Meegahakiula,5.1
2014-09-06,Meegahakiula,1.9
2014-09-07,Meegahakiula,0.0
2014-09-08,Meegahakiula,0.3
2014-09-09,Meegahakiula,0.7
2014-09-10,Meegahakiula,2.2
2014-09-11,Meegahakiula,0.1
2014-09-12,Meegahakiula,0.0
2014-09-13,Meegahakiula,0.0
2014-09-14,Meegahakiula,0.0
2014-09-15,Meegahakiula,0.2
2014-09-16,Meegahakiula,0.0
2014-09-17,Meegahakiula,0.0
2014-09-18,Meegahakiula,0.0
2014-09-19,Meegahakiula,0.2
2014-09-20,Meegahakiula,0.0
2014-09-21,Meegahakiula,0.0
2014-09-22,Meegahakiula,0.3
2014-09-23,Meegahakiula,0.4
2014-09-24,Meegahakiula,1.0
2014-09-25,Meegahakiula,7.7
2014-09-26,Meegahakiula,30.1
2014-09-27,Meegahakiula,25.2
2014-09-28,Meegahakiula,3.1
2014-09-29,Meegahakiula,10.4
2014-09-30,Meegahakiula,14.5
2014-10-01,Meegahakiula,3.8
2014-10-02,Meegahakiula,8.6
2014-10-03,Meegahakiula,10.6
2014-10-04,Meegahakiula,30.3
2014-10-05,Meegahakiula,11.9
2014-10-06,Meegahakiula,5.2
2014-10-07,Meegahakiula,8.7
2014-10-08,Meegahakiula,4.9
2014-10-09,Meegahakiula,13.1
2014-10-10,Meegahakiula,0.8
2014-10-11,Meegahakiula,0.0
2014-10-12,Meegahakiula,0.4
2014-10-13,Meegahakiula,0.1
2014-10-14,Meegahakiula,15.5
2014-10-15,Meegahakiula,2.3
2014-10-16,Meegahakiula,33.8
2014-10-17,Meegahakiula,16.2
2014-10-18,Meegahakiula,42.5
2014-10-19,Meegahakiula,38.2
2014-10-20,Meegahakiula,25.7
2014-10-21,Meegahakiula,22.7
2014-10-22,Meegahakiula,4.3
2014-10-23,Meegahakiula,33.9
2014-10-24,Meegahakiula,7.8
2014-10-25,Meegahakiula,4.5
2014-10-26,Meegahakiula,4.1
2014-10-27,Meegahakiula,2.2
2014-10-28,Meegahakiula,9.0
2014-10-29,Meegahakiula,0.2
2014-10-30,Meegahakiula,9.9
2014-10-31,Meegahakiula,16.0
2014-11-01,Meegahakiula,13.1
2014-11-02,Meegahakiula,3.5
2014-11-03,Meegahakiula,12.9
2014-11-04,Meegahakiula,10.3
2014-11-05,Meegahakiula,0.3
2014-11-06,Meegahakiula,0.5
2014-11-07,Meegahakiula,0.0
2014-11-08,Meegahakiula,0.1
2014-11-09,Meegahakiula,0.3
2014-11-10,Meegahakiula,0.8
2014-11-11,Meegahakiula,0.0
2014-11-12,Meegahakiula,8.9
2014-11-13,Meegahakiula,17.0
2014-11-14,Meegahakiula,5.1
2014-11-15,Meegahakiula,1.6
2014-11-16,Meegahakiula,3.3
2014-11-17,Meegahakiula,1.9
2014-11-18,Meegahakiula,3.2
2014-11-19,Meegahakiula,26.7
2014-11-20,Meegahakiula,14.6
2014-11-21,Meegahakiula,12.0
2014-11-22,Meegahakiula,84.6
2014-11-23,Meegahakiula,113.7
2014-11-24,Meegahakiula,7.0
2014-11-25,Meegahakiula,49.4
2014-11-26,Meegahakiula,18.5
2014-11-27,Meegahakiula,9.4
2014-11-28,Meegahakiula,23.2
2014-11-29,Meegahakiula,9.0
2014-11-30,Meegahakiula,1.7
2014-12-01,Meegahakiula,2.9
2014-12-02,Meegahakiula,2.2
2014-12-03,Meegahakiula,4.8
2014-12-04,Meegahakiula,0.0
2014-12-05,Meegahakiula,0.9
2014-12-06,Meegahakiula,6.5
2014-12-07,Meegahakiula,3.5
2014-12-08,Meegahakiula,14.4
2014-12-09,Meegahakiula,9.1
2014-12-10,Meegahakiula,4.4
2014-12-11,Meegahakiula,3.5
2014-12-12,Meegahakiula,6.7
2014-12-13,Meegahakiula,3.9
2014-12-14,Meegahakiula,0.0
2014-12-15,Meegahakiula,1.5
2014-12-16,Meegahakiula,3.1
2014-12-17,Meegahakiula,42.3
2014-12-18,Meegahakiula,21.0
2014-12-19,Meegahakiula,11.7
2014-12-20,Meegahakiula,168.5
2014-12-21,Meegahakiula,10.7
2014-12-22,Meegahakiula,88.2
2014-12-23,Meegahakiula,80.4
2014-12-24,Meegahakiula,41.8
2014-12-25,Meegahakiula,77.7
2014-12-26,Meegahakiula,52.6
2014-12-27,Meegahakiula,4.8
2014-12-28,Meegahakiula,11.5
2014-12-29,Meegahakiula,0.6
2014-12-30,Meegahakiula,11.7
2014-12-31,Meegahakiula,2.4
2014-07-01,Soranathota,0.0
2014-07-02,Soranathota,0.0
2014-07-03,Soranathota,0.0
2014-07-04,Soranathota,0.0
2014-07-05,Soranathota,0.0
2014-07-06,Soranathota,0.0
2014-07-07,Soranathota,0.0
2014-07-08,Soranathota,0.7
2014-07-09,Soranathota,0.0
2014-07-10,Soranathota,0.0
2014-07-11,Soranathota,0.0
2014-07-12,Soranathota,0.0
2014-07-13,Soranathota,0.0
2014-07-14,Soranathota,0.0
2014-07-15,Soranathota,0.0
2014-07-16,Soranathota,0.0
2014-07-17,Soranathota,0.0
2014-07-18,Soranathota,0.2
2014-07-19,Soranathota,0.0
2014-07-20,Soranathota,0.0
2014-07-21,Soranathota,0.0
2014-07-22,Soranathota,0.8
2014-07-23,Soranathota,0.0
2014-07-24,Soranathota,0.0
2014-07-25,Soranathota,0.0
2014-07-26,Soranathota,0.1
2014-07-27,Soranathota,0.1
2014-07-28,Soranathota,0.5
2014-07-29,Soranathota,0.0
2014-07-30,Soranathota,0.0
2014-07-31,Soranathota,0.0
2014-08-01,Soranathota,0.2
2014-08-02,Soranathota,0.0
2014-08-03,Soranathota,2.3
2014-08-04,Soranathota,0.0
2014-08-05,Soranathota,0.4
2014-08-06,Soranathota,0.0
2014-08-07,Soranathota,0.0
2014-08-08,Soranathota,0.7
2014-08-09,Soranathota,0.0
2014-08-10,Soranathota,0.0
2014-08-11,Soranathota,1.0
2014-08-12,Soranathota,0.0
2014-08-13,Soranathota,0.0
2014-08-14,Soranathota,0.9
2014-08-15,Soranathota,0.5
2014-08-16,Soranathota,0.4
2014-08-17,Soranathota,0.3
2014-08-18,Soranathota,12.5
2014-08-19,Soranathota,33.1
2014-08-20,Soranathota,32.2
2014-08-21,Soranathota,20.2
2014-08-22,Soranathota,27.5
2014-08-23,Soranathota,3.0
2014-08-24,Soranathota,15.3
2014-08-25,Soranathota,4.3
2014-08-26,Soranathota,0.0
2014-08-27,Soranathota,0.0
2014-08-28,Soranathota,0.0
2014-08-29,Soranathota,0.0
2014-08-30,Soranathota,0.0
2014-08-31,Soranathota,0.1
2014-09-01,Soranathota,0.6
2014-09-02,Soranathota,5.4
2014-09-03,Soranathota,21.3
2014-09-04,Soranathota,10.9
2014-09-05,Soranathota,8.8
2014-09-06,Soranathota,3.3
2014-09-07,Soranathota,0.0
2014-09-08,Soranathota,0.5
2014-09-09,Soranathota,1.0
2014-09-10,Soranathota,2.2
2014-09-11,Soranathota,0.0
2014-09-12,Soranathota,0.0
2014-09-13,Soranathota,0.0
2014-09-14,Soranathota,0.1
2014-09-15,Soranathota,0.2
2014-09-16,Soranathota,0.0
2014-09-17,Soranathota,0.0
2014-09-18,Soranathota,0.0
2014-09-19,Soranathota,0.1
2014-09-20,Soranathota,0.0
2014-09-21,Soranathota,0.0
2014-09-22,Soranathota,0.8
2014-09-23,Soranathota,0.5
2014-09-24,Soranathota,0.2
2014-09-25,Soranathota,10.7
2014-09-26,Soranathota,57.2
2014-09-27,Soranathota,27.5
2014-09-28,Soranathota,3.2
2014-09-29,Soranathota,14.6
2014-09-30,Soranathota,13.7
2014-10-01,Soranathota,5.6
2014-10-02,Soranathota,4.2
2014-10-03,Soranathota,11.6
2014-10-04,Soranathota,25.6
2014-10-05,Soranathota,5.8
2014-10-06,Soranathota,1.8
2014-10-07,Soranathota,5.0
2014-10-08,Soranathota,0.2
2014-10-09,Soranathota,3.4
2014-10-10,Soranathota,0.0
2014-10-11,Soranathota,0.0
2014-10-12,Soranathota,0.0
2014-10-13,Soranathota,0.0
2014-10-14,Soranathota,18.1
2014-10-15,Soranathota,1.0
2014-10-16,Soranathota,14.3
2014-10-17,Soranathota,13.1
2014-10-18,Soranathota,52.9
2014-10-19,Soranathota,53.7
2014-10-20,Soranathota,20.7
2014-10-21,Soranathota,19.4
2014-10-22,Soranathota,2.5
2014-10-23,Soranathota,41.5
2014-10-24,Soranathota,3.7
2014-10-25,Soranathota,2.8
2014-10-26,Soranathota,4.7
2014-10-27,Soranathota,1.5
2014-10-28,Soranathota,7.6
2014-10-29,Soranathota,1.3
2014-10-30,Soranathota,4.2
2014-10-31,Soranathota,14.6
2014-11-01,Soranathota,3.1
2014-11-02,Soranathota,5.7
2014-11-03,Soranathota,4.6
2014-11-04,Soranathota,12.1
2014-11-05,Soranathota,0.0
2014-11-06,Soranathota,0.0
2014-11-07,Soranathota,0.0
2014-11-08,Soranathota,0.0
2014-11-09,Soranathota,0.0
2014-11-10,Soranathota,1.3
2014-11-11,Soranathota,0.3
2014-11-12,Soranathota,12.2
2014-11-13,Soranathota,12.8
2014-11-14,Soranathota,1.7
2014-11-15,Soranathota,0.4
2014-11-16,Soranathota,3.6
2014-11-17,Soranathota,2.3
2014-11-18,Soranathota,6.0
2014-11-19,Soranathota,26.9
2014-11-20,Soranathota,19.3
2014-11-21,Soranathota,13.6
2014-11-22,Soranathota,69.2
2014-11-23,Soranathota,151.7
2014-11-24,Soranathota,4.9
2014-11-25,Soranathota,65.5
2014-11-26,Soranathota,28.8
2014-11-27,Soranathota,9.9
2014-11-28,Soranathota,18.7
2014-11-29,Soranathota,1.5
2014-11-30,Soranathota,1.0
2014-12-01,Soranathota,4.1
2014-12-02,Soranathota,5.5
2014-12-03,Soranathota,8.4
2014-12-04,Soranathota,0.0
2014-12-05,Soranathota,0.7
2014-12-06,Soranathota,6.6
2014-12-07,Soranathota,5.4
2014-12-08,Soranathota,11.4
2014-12-09,Soranathota,6.7
2014-12-10,Soranathota,4.0
2014-12-11,Soranathota,1.8
2014-12-12,Soranathota,7.3
2014-12-13,Soranathota,1.2
2014-12-14,Soranathota,0.3
2014-12-15,Soranathota,2.4
2014-12-16,Soranathota,2.0
2014-12-17,Soranathota,33.7
2014-12-18,Soranathota,22.5
2014-12-19,Soranathota,17.1
2014-12-20,Soranathota,301.9
2014-12-21,Soranathota,15.0
2014-12-22,Soranathota,89.4
2014-12-23,Soranathota,76.9
2014-12-24,Soranathota,45.0
2014-12-25,Soranathota,72.1
2014-12-26,Soranathota,61.6
2014-12-27,Soranathota,8.6
2014-12-28,Soranathota,8.2
2014-12-29,Soranathota,0.3
2014-12-30,Soranathota,0.3
2014-12-31,Soranathota,3.1
2014-07-01,Rideegama,0.1
2014-07-02,Rideegama,0.0
2014-07-03,Rideegama,0.0
2014-07-04,Rideegama,0.0
2014-07-05,Rideegama,2.3
2014-07-06,Rideegama,3.3
2014-07-07,Rideegama,0.3
2014-07-08,Rideegama,0.7
2014-07-09,Rideegama,1.7
2014-07-10,Rideegama,1.5
2014-07-11,Rideegama,0.7
2014-07-12,Rideegama,2.4
2014-07-13,Rideegama,1.4
2014-07-14,Rideegama,1.2
2014-07-15,Rideegama,1.4
2014-07-16,Rideegama,0.5
2014-07-17,Rideegama,0.0
2014-07-18,Rideegama,1.0
2014-07-19,Rideegama,2.7
2014-07-20,Rideegama,4.3
2014-07-21,Rideegama,0.1
2014-07-22,Rideegama,3.5
2014-07-23,Rideegama,0.3
2014-07-24,Rideegama,0.4
2014-07-25,Rideegama,0.9
2014-07-26,Rideegama,0.4
2014-07-27,Rideegama,5.6
2014-07-28,Rideegama,0.6
2014-07-29,Rideegama,0.0
2014-07-30,Rideegama,2.4
2014-07-31,Rideegama,0.9
2014-08-01,Rideegama,1.7
2014-08-02,Rideegama,1.7
2014-08-03,Rideegama,0.9
2014-08-04,Rideegama,2.5
2014-08-05,Rideegama,2.2
2014-08-06,Rideegama,0.0
2014-08-07,Rideegama,2.5
2014-08-08,Rideegama,2.7
2014-08-09,Rideegama,1.1
2014-08-10,Rideegama,0.8
2014-08-11,Rideegama,1.2
2014-08-12,Rideegama,2.1
2014-08-13,Rideegama,0.7
2014-08-14,Rideegama,1.5
2014-08-15,Rideegama,2.3
2014-08-16,Rideegama,1.8
2014-08-17,Rideegama,2.6
2014-08-18,Rideegama,4.3
2014-08-19,Rideegama,0.4
2014-08-20,Rideegama,0.7
2014-08-21,Rideegama,1.9
2014-08-22,Rideegama,12.1
2014-08-23,Rideegama,6.6
2014-08-24,Rideegama,1.7
2014-08-25,Rideegama,0.8
2014-08-26,Rideegama,0.0
2014-08-27,Rideegama,0.0
2014-08-28,Rideegama,0.1
2014-08-29,Rideegama,2.5
2014-08-30,Rideegama,2.5
2014-08-31,Rideegama,1.1
2014-09-01,Rideegama,1.9
2014-09-02,Rideegama,1.2
2014-09-03,Rideegama,1.9
2014-09-04,Rideegama,5.4
2014-09-05,Rideegama,1.6
2014-09-06,Rideegama,4.1
2014-09-07,Rideegama,1.3
2014-09-08,Rideegama,1.3
2014-09-09,Rideegama,2.4
2014-09-10,Rideegama,3.9
2014-09-11,Rideegama,1.5
2014-09-12,Rideegama,0.4
2014-09-13,Rideegama,1.2
2014-09-14,Rideegama,2.2
2014-09-15,Rideegama,2.3
2014-09-16,Rideegama,1.0
2014-09-17,Rideegama,0.9
2014-09-18,Rideegama,5.3
2014-09-19,Rideegama,0.6
2014-09-20,Rideegama,0.0
2014-09-21,Rideegama,0.4
2014-09-22,Rideegama,0.6
2014-09-23,Rideegama,1.4
2014-09-24,Rideegama,1.7
2014-09-25,Rideegama,28.3
2014-09-26,Rideegama,7.2
2014-09-27,Rideegama,3.3
2014-09-28,Rideegama,10.7
2014-09-29,Rideegama,13.9
2014-09-30,Rideegama,8.1
2014-10-01,Rideegama,17.4
2014-10-02,Rideegama,11.0
2014-10-03,Rideegama,21.8
2014-10-04,Rideegama,7.8
2014-10-05,Rideegama,1.0
2014-10-06,Rideegama,3.4
2014-10-07,Rideegama,3.1
2014-10-08,Rideegama,2.3
2014-10-09,Rideegama,1.7
2014-10-10,Rideegama,2.4
2014-10-11,Rideegama,0.0
2014-10-12,Rideegama,2.3
2014-10-13,Rideegama,0.5
2014-10-14,Rideegama,2.7
2014-10-15,Rideegama,8.3
2014-10-16,Rideegama,5.7
2014-10-17,Rideegama,81.2
2014-10-18,Rideegama,30.8
2014-10-19,Rideegama,11.7
2014-10-20,Rideegama,11.0
2014-10-21,Rideegama,15.1
2014-10-22,Rideegama,7.2
2014-10-23,Rideegama,43.8
2014-10-24,Rideegama,5.5
2014-10-25,Rideegama,19.9
2014-10-26,Rideegama,25.1
2014-10-27,Rideegama,2.0
2014-10-28,Rideegama,9.6
2014-10-29,Rideegama,1.4
2014-10-30,Rideegama,11.0
2014-10-31,Rideegama,17.8
2014-11-01,Rideegama,0.5
2014-11-02,Rideegama,9.2
2014-11-03,Rideegama,50.6
2014-11-04,Rideegama,41.9
2014-11-05,Rideegama,2.6
2014-11-06,Rideegama,0.3
2014-11-07,Rideegama,0.0
2014-11-08,Rideegama,0.0
2014-11-09,Rideegama,0.2
2014-11-10,Rideegama,0.5
2014-11-11,Rideegama,2.1
2014-11-12,Rideegama,11.5
2014-11-13,Rideegama,20.4
2014-11-14,Rideegama,6.0
2014-11-15,Rideegama,0.2
2014-11-16,Rideegama,4.7
2014-11-17,Rideegama,1.0
2014-11-18,Rideegama,12.4
2014-11-19,Rideegama,8.3
2014-11-20,Rideegama,10.2
2014-11-21,Rideegama,9.8
2014-11-22,Rideegama,35.4
2014-11-23,Rideegama,30.6
2014-11-24,Rideegama,3.6
2014-11-25,Rideegama,34.7
2014-11-26,Rideegama,20.2
2014-11-27,Rideegama,13.6
2014-11-28,Rideegama,23.3
2014-11-29,Rideegama,4.1
2014-11-30,Rideegama,0.4
2014-12-01,Rideegama,7.6
2014-12-02,Rideegama,14.5
2014-12-03,Rideegama,6.4
2014-12-04,Rideegama,0.0
2014-12-05,Rideegama,2.8
2014-12-06,Rideegama,8.5
2014-12-07,Rideegama,8.1
2014-12-08,Rideegama,13.5
2014-12-09,Rideegama,14.0
2014-12-10,Rideegama,5.8
2014-12-11,Rideegama,5.1
2014-12-12,Rideegama,3.6
2014-12-13,Rideegama,4.9
2014-12-14,Rideegama,0.0
2014-12-15,Rideegama,6.8
2014-12-16,Rideegama,1.8
2014-12-17,Rideegama,15.2
2014-12-18,Rideegama,19.4
2014-12-19,Rideegama,9.9
2014-12-20,Rideegama,81.0
2014-12-21,Rideegama,20.7
2014-12-22,Rideegama,108.7
2014-12-23,Rideegama,25.3
2014-12-24,Rideegama,17.6
2014-12-25,Rideegama,43.9
2014-12-26,Rideegama,30.0
2014-12-27,Rideegama,6.9
2014-12-28,Rideegama,17.9
2014-12-29,Rideegama,3.3
2014-12-30,Rideegama,3.5
2014-12-31,Rideegama,2.8
2014-07-01,Hanguranketa,1.3
2014-07-02,Hanguranketa,0.0
2014-07-03,Hanguranketa,0.2
2014-07-04,Hanguranketa,0.4
2014-07-05,Hanguranketa,3.6
2014-07-06,Hanguranketa,2.0
2014-07-07,Hanguranketa,0.0
2014-07-08,Hanguranketa,1.2
2014-07-09,Hanguranketa,0.5
2014-07-10,Hanguranketa,3.8
2014-07-11,Hanguranketa,0.0
2014-07-12,Hanguranketa,3.1
2014-07-13,Hanguranketa,6.9
2014-07-14,Hanguranketa,3.1
2014-07-15,Hanguranketa,0.1
2014-07-16,Hanguranketa,0.0
2014-07-17,Hanguranketa,0.0
2014-07-18,Hanguranketa,0.9
2014-07-19,Hanguranketa,0.4
2014-07-20,Hanguranketa,2.0
2014-07-21,Hanguranketa,0.0
2014-07-22,Hanguranketa,1.0
2014-07-23,Hanguranketa,0.3
2014-07-24,Hanguranketa,0.0
2014-07-25,Hanguranketa,0.0
2014-07-26,Hanguranketa,1.4
2014-07-27,Hanguranketa,4.6
2014-07-28,Hanguranketa,2.4
2014-07-29,Hanguranketa,0.7
2014-07-30,Hanguranketa,0.0
2014-07-31,Hanguranketa,0.3
2014-08-01,Hanguranketa,1.0
2014-08-02,Hanguranketa,0.8
2014-08-03,Hanguranketa,2.1
2014-08-04,Hanguranketa,1.6
2014-08-05,Hanguranketa,5.1
2014-08-06,Hanguranketa,1.4
2014-08-07,Hanguranketa,0.2
2014-08-08,Hanguranketa,5.0
2014-08-09,Hanguranketa,1.1
2014-08-10,Hanguranketa,0.4
2014-08-11,Hanguranketa,4.0
2014-08-12,Hanguranketa,0.5
2014-08-13,Hanguranketa,1.6
2014-08-14,Hanguranketa,4.5
2014-08-15,Hanguranketa,6.1
2014-08-16,Hanguranketa,3.3
2014-08-17,Hanguranketa,8.0
2014-08-18,Hanguranketa,8.1
2014-08-19,Hanguranketa,4.0
2014-08-20,Hanguranketa,2.0
2014-08-21,Hanguranketa,8.9
2014-08-22,Hanguranketa,6.9
2014-08-23,Hanguranketa,4.4
2014-08-24,Hanguranketa,2.1
2014-08-25,Hanguranketa,4.2
2014-08-26,Hanguranketa,0.0
2014-08-27,Hanguranketa,0.0
2014-08-28,Hanguranketa,0.0
2014-08-29,Hanguranketa,0.0
2014-08-30,Hanguranketa,0.0
2014-08-31,Hanguranketa,1.4
2014-09-01,Hanguranketa,1.6
2014-09-02,Hanguranketa,3.8
2014-09-03,Hanguranketa,3.6
2014-09-04,Hanguranketa,8.3
2014-09-05,Hanguranketa,1.1
2014-09-06,Hanguranketa,3.1
2014-09-07,Hanguranketa,2.8
2014-09-08,Hanguranketa,0.9
2014-09-09,Hanguranketa,3.0
2014-09-10,Hanguranketa,5.4
2014-09-11,Hanguranketa,0.3
2014-09-12,Hanguranketa,0.3
2014-09-13,Hanguranketa,0.9
2014-09-14,Hanguranketa,1.7
2014-09-15,Hanguranketa,1.7
2014-09-16,Hanguranketa,0.8
2014-09-17,Hanguranketa,0.0
2014-09-18,Hanguranketa,0.6
2014-09-19,Hanguranketa,0.5
2014-09-20,Hanguranketa,0.0
2014-09-21,Hanguranketa,1.3
2014-09-22,Hanguranketa,0.7
2014-09-23,Hanguranketa,1.5
2014-09-24,Hanguranketa,0.6
2014-09-25,Hanguranketa,22.1
2014-09-26,Hanguranketa,19.1
2014-09-27,Hanguranketa,8.5
2014-09-28,Hanguranketa,16.5
2014-09-29,Hanguranketa,17.9
2014-09-30,Hanguranketa,18.0
2014-10-01,Hanguranketa,13.4
2014-10-02,Hanguranketa,11.6
2014-10-03,Hanguranketa,32.6
2014-10-04,Hanguranketa,22.0
2014-10-05,Hanguranketa,1.8
2014-10-06,Hanguranketa,2.4
2014-10-07,Hanguranketa,1.6
2014-10-08,Hanguranketa,2.9
2014-10-09,Hanguranketa,2.2
2014-10-10,Hanguranketa,2.4
2014-10-11,Hanguranketa,0.0
2014-10-12,Hanguranketa,1.0
2014-10-13,Hanguranketa,0.1
2014-10-14,Hanguranketa,6.1
2014-10-15,Hanguranketa,3.2
2014-10-16,Hanguranketa,28.1
2014-10-17,Hanguranketa,45.9
2014-10-18,Hanguranketa,31.4
2014-10-19,Hanguranketa,13.4
2014-10-20,Hanguranketa,11.3
2014-10-21,Hanguranketa,12.1
2014-10-22,Hanguranketa,4.1
2014-10-23,Hanguranketa,32.6
2014-10-24,Hanguranketa,12.0
2014-10-25,Hanguranketa,15.3
2014-10-26,Hanguranketa,14.2
2014-10-27,Hanguranketa,6.0
2014-10-28,Hanguranketa,5.6
2014-10-29,Hanguranketa,2.6
2014-10-30,Hanguranketa,12.1
2014-10-31,Hanguranketa,14.0
2014-11-01,Hanguranketa,3.4
2014-11-02,Hanguranketa,7.0
2014-11-03,Hanguranketa,9.0
2014-11-04,Hanguranketa,21.4
2014-11-05,Hanguranketa,4.3
2014-11-06,Hanguranketa,0.1
2014-11-07,Hanguranketa,0.0
2014-11-08,Hanguranketa,0.0
2014-11-09,Hanguranketa,0.0
2014-11-10,Hanguranketa,0.6
2014-11-11,Hanguranketa,0.4
2014-11-12,Hanguranketa,13.6
2014-11-13,Hanguranketa,28.9
2014-11-14,Hanguranketa,8.1
2014-11-15,Hanguranketa,0.3
2014-11-16,Hanguranketa,6.9
2014-11-17,Hanguranketa,1.4
2014-11-18,Hanguranketa,3.3
2014-11-19,Hanguranketa,19.1
2014-11-20,Hanguranketa,15.4
2014-11-21,Hanguranketa,16.7
